home_wins_5,home_draws_5,home_losses_5,home_gf_5,home_ga_5,away_wins_5,away_draws_5,away_losses_5,away_gf_5,away_ga_5,home_home_wins,home_home_draws,home_home_losses,away_away_wins,away_away_draws,away_away_losses,h2h_home_ratio,h2h_draw_ratio,elo_diff,elo_home_expected,home_pts_per_game,away_pts_per_game,result
2,2,1,10,4,0,2,3,5,10,2,1,0,0,1,2,0.6666666666666666,0.3333333333333333,199.41,0.8486,1.8571,1.1786,1
1,3,1,7,9,2,3,0,8,5,2,0,1,0,2,1,0.0,0.6666666666666666,-29.59,0.6,1.0,1.4286,0
5,0,0,11,4,2,2,1,7,3,3,0,0,2,1,0,0.0,0.6666666666666666,74.06,0.7314,1.5714,1.2857,0
0,2,3,2,5,0,2,3,3,10,1,1,1,0,0,3,0.3333333333333333,0.3333333333333333,94.16,0.7536,0.8966,0.5172,0
2,0,3,5,5,2,2,1,9,2,2,0,1,3,0,0,0.6666666666666666,0.0,-119.79,0.4715,1.6552,2.0,0
3,1,1,7,4,3,1,1,6,2,3,0,0,1,2,0,1.0,0.0,319.06,0.9178,2.2069,1.3793,0
1,3,1,6,6,2,0,3,8,9,1,2,0,1,0,2,0.3333333333333333,0.3333333333333333,87.74,0.7466,2.1034,1.6207,0
3,2,0,7,4,0,2,3,4,9,3,0,0,0,1,2,0.6666666666666666,0.0,141.73,0.8008,1.3929,0.8929,1
2,0,3,3,5,1,2,2,5,5,1,0,2,0,1,2,1.0,0.0,4.24,0.6457,1.0,0.8621,1
1,3,1,5,9,3,1,1,9,6,1,2,0,1,1,1,1.0,0.0,51.56,0.7053,1.7586,1.3103,1
2,2,1,4,2,3,0,2,7,6,2,0,1,2,0,1,0.0,0.6666666666666666,194.25,0.8447,2.0,1.5517,0
2,1,2,6,6,2,1,2,4,3,1,1,1,1,1,1,0.0,0.0,-21.91,0.6105,0.8966,1.1724,0
2,1,2,9,8,2,2,1,9,6,2,1,0,1,1,1,0.6666666666666666,0.0,133.55,0.7932,1.8621,1.2759,0
1,1,3,7,8,0,1,4,6,13,0,0,3,0,1,2,1.0,0.0,253.02,0.8841,1.5172,0.5862,2
4,1,0,13,4,2,2,1,7,8,3,0,0,1,0,2,0.3333333333333333,0.3333333333333333,45.55,0.698,1.6207,1.5517,2
2,1,2,7,5,0,0,5,0,12,1,1,1,0,0,3,1.0,0.0,391.58,0.9443,1.6552,0.5862,0
2,0,3,6,11,3,1,1,8,3,1,0,2,3,0,0,0.6666666666666666,0.0,88.06,0.747,1.6786,1.4138,0
0,0,5,3,16,4,0,1,10,3,0,0,3,3,0,0,0.0,0.0,-331.41,0.2088,0.3103,1.3929,1
4,1,0,11,4,1,4,0,7,6,3,0,0,1,2,0,0.3333333333333333,0.3333333333333333,318.18,0.9174,2.4138,1.1724,0
2,0,3,6,6,2,1,2,7,6,3,0,0,2,0,1,1.0,0.0,70.58,0.7275,1.6897,1.1724,0
3,2,0,6,1,3,1,1,13,7,1,2,0,1,2,0,0.0,0.0,-207.18,0.3505,1.4444,2.4074,2
2,1,2,7,6,2,0,3,6,7,1,1,1,0,0,3,0.0,0.3333333333333333,209.59,0.856,1.7407,1.0,2
1,2,2,6,6,1,3,1,5,5,0,2,1,1,0,2,0.0,0.0,50.84,0.7044,1.3793,1.0357,2
1,2,2,4,5,2,1,2,4,4,2,1,0,1,1,1,0.6666666666666666,0.3333333333333333,10.28,0.6536,1.1667,1.3333,0
2,2,1,7,7,4,0,1,13,7,1,0,2,3,0,0,0.0,0.0,-415.05,0.1402,0.8148,2.1852,2
1,1,3,6,10,0,2,3,7,11,1,0,2,0,2,1,0.3333333333333333,0.0,-209.52,0.3474,0.6538,1.3704,2
1,3,1,8,4,3,0,2,11,4,1,1,1,1,0,2,0.0,0.0,-17.05,0.6172,1.5556,1.4074,2
1,2,2,5,5,1,3,1,4,4,1,1,1,2,0,1,0.3333333333333333,0.3333333333333333,146.98,0.8056,1.5556,1.0,0
3,1,1,10,7,1,1,3,4,10,1,2,0,1,0,2,1.0,0.0,281.56,0.8999,1.6667,0.6296,1
2,0,3,8,11,2,0,3,6,11,0,0,3,1,1,1,0.0,0.6666666666666666,-98.52,0.5021,1.3333,1.7778,0
5,0,0,20,6,0,1,4,3,14,3,0,0,1,1,1,1.0,0.0,501.02,0.9695,2.6296,1.0,0
2,2,1,7,4,3,1,1,9,4,1,2,0,1,1,1,0.0,0.0,-89.29,0.5154,1.4815,1.8519,0
3,0,2,12,10,3,0,2,5,6,2,0,1,1,0,2,0.3333333333333333,0.3333333333333333,10.18,0.6534,1.6667,1.7407,0
0,3,2,5,10,1,2,2,4,6,0,2,1,0,3,0,0.6666666666666666,0.3333333333333333,72.04,0.7292,1.1724,0.931,2
4,0,1,10,6,2,2,1,7,8,3,0,0,0,3,0,0.6666666666666666,0.3333333333333333,290.11,0.9043,2.1724,1.069,2
1,3,1,5,5,3,2,0,7,4,2,1,0,1,2,0,0.3333333333333333,0.3333333333333333,-33.23,0.5949,1.3793,1.3793,2
5,0,0,17,3,5,0,0,10,5,3,0,0,2,0,1,0.6666666666666666,0.3333333333333333,207.06,0.8542,2.2759,1.6207,1
0,4,1,5,6,2,2,1,4,3,0,3,0,1,2,0,0.0,0.3333333333333333,-244.32,0.3035,1.1333,2.0333,1
3,1,1,9,4,3,1,1,10,7,2,0,1,1,1,1,0.3333333333333333,0.3333333333333333,30.72,0.6797,1.3793,1.5667,0
1,0,4,7,13,3,1,1,6,4,0,0,3,2,0,1,1.0,0.0,-98.0,0.5029,0.6667,0.9667,2
2,1,2,4,3,0,1,4,5,9,1,0,2,1,1,1,0.0,1.0,-101.45,0.4979,1.1333,1.4667,1
3,1,1,9,7,3,1,1,9,6,1,2,0,1,0,2,0.3333333333333333,0.0,-41.68,0.5832,1.6,1.9,0
0,1,4,3,13,1,2,2,6,7,0,2,1,1,0,2,0.0,1.0,-180.42,0.3863,0.5,1.0,2
1,3,1,5,4,4,1,0,9,4,1,1,1,1,1,1,0.0,0.0,-393.21,0.1561,0.8667,2.2333,1
2,0,3,8,9,3,0,2,6,3,2,0,1,0,0,3,0.6666666666666666,0.0,-23.67,0.6081,1.5667,1.7,1
1,1,3,4,8,3,0,2,9,8,1,0,2,3,0,0,0.0,0.0,-114.11,0.4797,0.9259,1.5926,1
2,1,2,5,10,1,2,2,4,5,0,1,2,2,0,1,0.3333333333333333,0.0,-73.2,0.5385,1.1538,1.4074,0
2,0,3,6,8,0,2,3,7,18,1,0,2,0,1,2,1.0,0.0,138.62,0.798,1.4444,0.7692,0
0,0,5,1,12,2,1,2,11,14,0,0,3,2,0,1,0.3333333333333333,0.3333333333333333,-30.86,0.5982,0.5769,0.8889,2
1,1,3,3,7,4,1,0,8,3,1,0,2,3,0,0,0.3333333333333333,0.3333333333333333,-213.97,0.3416,0.963,1.7037,2
3,0,2,9,5,3,1,1,7,2,1,0,2,1,2,0,0.0,0.0,-27.91,0.6023,1.1852,1.2963,2
1,0,4,4,10,2,1,2,12,8,2,0,1,2,0,1,0.3333333333333333,0.6666666666666666,46.67,0.6994,1.8148,1.2593,0
0,3,2,4,7,2,1,2,7,8,0,1,2,0,1,2,0.0,0.6666666666666666,-90.83,0.5132,0.8966,1.3103,2
1,2,2,4,5,2,1,2,8,7,0,1,2,1,1,1,0.3333333333333333,0.0,-175.43,0.3931,1.2414,1.9655,2
0,1,4,4,13,2,0,3,6,7,0,1,2,2,0,1,0.0,0.0,-196.07,0.3652,0.5517,1.2414,2
2,1,2,5,5,2,2,1,9,3,1,1,1,1,1,1,0.0,0.3333333333333333,-48.3,0.5739,1.6786,1.8276,1
2,1,2,8,5,3,0,2,7,3,0,1,2,0,0,3,0.3333333333333333,0.3333333333333333,-89.6,0.515,1.3667,1.7333,1
2,0,3,6,7,4,1,0,10,3,2,0,1,1,2,0,0.0,0.3333333333333333,-283.34,0.2582,1.5,2.4333,0
1,1,3,6,7,0,1,4,3,14,1,1,1,1,0,2,1.0,0.0,232.39,0.8714,1.1333,0.3333,0
2,2,1,9,6,2,1,2,5,5,1,1,1,1,0,2,0.3333333333333333,0.0,-187.16,0.3771,1.2333,1.7,1
0,0,5,3,8,0,4,1,1,2,0,0,3,0,2,1,1.0,0.0,-33.91,0.594,0.8333,0.6667,1
0,2,3,2,9,1,1,3,5,5,0,0,3,0,1,2,0.3333333333333333,0.3333333333333333,-54.3,0.5654,0.7667,0.9667,1
3,2,0,8,4,2,1,2,3,4,2,1,0,1,0,2,0.6666666666666666,0.3333333333333333,145.16,0.804,1.3,1.0,1
2,1,2,9,3,1,3,1,4,8,0,2,1,1,1,1,0.3333333333333333,0.3333333333333333,105.7,0.7657,1.9333,1.7333,2
5,0,0,9,1,3,0,2,4,7,3,0,0,2,0,1,0.0,0.6666666666666666,-8.84,0.6283,1.7333,1.8333,1
1,0,4,6,11,0,2,3,4,9,1,1,1,0,1,2,0.0,1.0,-72.43,0.5396,0.931,1.1724,1
0,0,5,0,12,3,0,2,7,10,0,0,3,1,0,2,0.0,0.0,-335.25,0.2052,0.5667,1.7241,2
5,0,0,12,3,2,2,1,6,5,3,0,0,0,2,1,0.3333333333333333,0.3333333333333333,-33.35,0.5948,1.8667,2.1333,1
1,1,3,3,5,2,1,2,6,4,0,2,1,0,2,1,0.6666666666666666,0.0,-103.0,0.4957,1.3571,1.6071,2
3,0,2,6,5,1,1,3,3,7,2,0,1,0,1,2,0.6666666666666666,0.3333333333333333,122.14,0.7822,1.5,0.9286,2
3,2,0,9,6,1,1,3,4,6,2,0,1,1,1,1,0.3333333333333333,0.6666666666666666,27.81,0.6761,1.1333,1.2,0
1,1,3,3,5,2,1,2,9,9,2,0,1,1,0,2,0.3333333333333333,0.0,-113.29,0.4809,1.2903,1.5484,2
3,1,1,10,6,0,3,2,4,8,1,0,2,1,2,0,0.0,0.3333333333333333,51.77,0.7055,1.5714,1.5,2
1,0,4,5,13,2,2,1,4,4,0,0,3,2,1,0,0.0,0.6666666666666666,-208.65,0.3485,0.6296,1.3929,2
1,2,2,4,6,2,2,1,9,8,0,3,0,2,0,1,0.0,0.3333333333333333,-165.2,0.4073,0.9643,1.6429,0
4,0,1,12,7,3,1,1,6,4,1,1,1,2,0,1,1.0,0.0,341.9,0.9272,2.2143,1.2222,1
1,2,2,5,9,1,2,2,5,7,0,1,2,0,1,2,0.0,0.0,-81.95,0.526,0.6429,0.9286,2
3,1,1,12,8,3,0,2,9,5,2,0,1,2,0,1,0.3333333333333333,0.3333333333333333,207.16,0.8542,2.4286,1.4643,1
3,1,1,9,4,2,0,3,7,9,3,0,0,0,0,3,0.3333333333333333,0.3333333333333333,72.04,0.7292,1.7857,1.8571,0
1,1,3,10,10,2,0,3,4,7,0,1,2,0,0,3,0.3333333333333333,0.3333333333333333,-103.89,0.4944,1.2143,1.6786,2
5,0,0,9,3,1,1,3,6,8,2,1,0,2,0,1,0.0,0.0,40.68,0.6921,1.75,1.6786,1
2,1,2,7,9,1,2,2,5,6,2,0,1,0,2,1,0.6666666666666666,0.0,45.26,0.6977,1.3667,1.3333,2
3,0,2,9,5,0,3,2,5,8,1,0,2,0,2,1,0.3333333333333333,0.3333333333333333,157.05,0.8145,1.3,0.8667,2
3,2,0,8,5,2,2,1,8,4,2,1,0,2,0,1,0.0,0.0,30.16,0.679,1.4333,1.1034,2
1,1,3,7,9,4,1,0,16,4,1,1,1,3,0,0,1.0,0.0,-373.6,0.1715,0.9333,2.2333,2
2,2,1,5,3,4,1,0,10,3,1,1,1,2,1,0,0.3333333333333333,0.6666666666666666,69.79,0.7266,1.6774,1.4333,0
2,1,2,7,9,0,0,5,0,11,2,0,1,0,0,3,0.0,1.0,283.48,0.9009,1.5161,0.5484,1
3,1,1,7,4,0,4,1,4,5,2,1,0,0,2,1,0.3333333333333333,0.0,101.45,0.7613,1.8387,1.129,2
0,1,4,4,13,4,0,1,9,6,0,1,2,2,0,1,0.0,0.0,-334.2,0.2062,0.3226,1.6452,2
2,3,0,5,3,1,2,2,4,5,2,0,1,2,0,1,1.0,0.0,242.98,0.8781,2.0,1.3548,1
0,4,1,2,3,0,1,4,4,12,0,2,1,0,0,3,0.0,1.0,129.63,0.7895,0.6774,0.4839,0
3,2,0,10,6,1,2,2,5,4,3,0,0,0,1,2,0.6666666666666666,0.3333333333333333,373.95,0.9387,2.1935,0.9677,0
2,1,2,4,8,0,1,4,4,8,2,0,1,0,1,2,0.6666666666666666,0.3333333333333333,286.04,0.9022,1.8065,0.8387,0
1,1,3,10,10,3,0,2,10,6,0,0,3,2,0,1,0.3333333333333333,0.3333333333333333,67.08,0.7235,1.4286,1.3929,2
2,0,3,6,9,2,1,2,5,6,1,0,2,1,2,0,1.0,0.0,191.32,0.8425,1.7143,0.7857,0
0,2,3,6,14,3,1,1,9,5,0,1,2,1,1,1,0.0,0.0,-225.4,0.327,0.7407,1.5357,1
3,1,1,12,10,2,0,3,8,6,1,1,1,2,0,1,0.0,0.3333333333333333,-104.91,0.4929,0.9643,1.1429,2
0,0,5,0,12,0,0,5,0,10,0,0,3,0,0,3,1.0,0.0,95.62,0.7551,0.9643,0.5556,0
3,1,1,5,2,4,0,1,12,8,2,0,1,2,0,1,0.0,1.0,-96.45,0.5051,1.3571,1.7143,2
0,3,2,5,9,0,3,2,5,9,0,2,1,0,1,2,0.0,0.0,9.26,0.6522,1.1667,1.1333,0
2,2,1,5,5,3,0,2,9,8,1,0,2,1,1,1,0.0,0.0,-293.76,0.2469,1.0,2.1,2
4,1,0,9,5,2,1,2,4,4,3,0,0,2,0,1,0.6666666666666666,0.0,-10.93,0.6255,1.6,1.6552,2
1,3,1,2,2,1,2,2,6,9,1,2,0,1,0,2,1.0,0.0,182.2,0.8354,1.8,1.3333,0
3,1,1,6,1,1,0,4,7,11,3,0,0,1,0,2,0.0,0.0,254.39,0.8849,1.7097,0.6452,1
4,0,1,10,4,1,2,2,5,5,3,0,0,1,1,1,0.6666666666666666,0.3333333333333333,357.37,0.9329,2.3548,1.129,0
3,1,1,7,5,1,1,3,5,7,1,1,1,1,0,2,0.6666666666666666,0.3333333333333333,-41.87,0.5829,1.0323,1.1935,0
4,0,1,10,6,2,2,1,7,4,2,0,1,1,1,1,0.6666666666666666,0.0,133.04,0.7927,1.7667,1.2258,0
1,1,3,4,4,4,1,0,11,3,0,1,2,2,0,1,0.0,0.3333333333333333,17.57,0.663,1.871,1.8387,0
3,1,1,8,4,0,4,1,5,6,3,0,0,0,2,1,0.0,1.0,190.68,0.842,1.6774,0.871,1
1,2,2,3,5,2,2,1,5,4,1,1,1,0,1,2,0.3333333333333333,0.0,-85.61,0.5207,1.0,1.2258,1
1,2,2,7,7,2,3,0,7,4,1,2,0,1,2,0,0.0,0.0,-46.98,0.5757,1.0645,1.2903,0
2,2,1,5,8,4,1,0,6,2,0,3,0,3,0,0,0.0,0.3333333333333333,-21.55,0.611,1.7742,1.7097,1
2,1,2,7,8,0,1,4,3,10,1,1,1,0,0,3,1.0,0.0,391.53,0.9442,2.0,0.5333,0
0,2,3,7,10,3,0,2,9,7,0,0,3,1,0,2,0.3333333333333333,0.3333333333333333,-20.19,0.6129,1.4516,1.5484,0
2,3,0,6,4,0,3,2,2,4,2,1,0,0,2,1,0.3333333333333333,0.0,331.77,0.9231,2.0968,0.7742,0
4,0,1,10,4,3,1,1,10,8,3,0,0,1,1,1,0.3333333333333333,0.3333333333333333,50.45,0.7039,1.8065,1.3871,0
2,0,3,9,7,2,0,3,5,7,1,0,2,1,0,2,0.6666666666666666,0.0,76.91,0.7347,1.2069,1.0714,0
2,2,1,9,4,3,0,2,10,7,0,3,0,2,0,1,0.0,0.0,50.62,0.7041,1.1667,1.2581,0
2,1,2,5,6,2,2,1,11,9,1,0,2,2,1,0,0.3333333333333333,0.0,-406.2,0.1465,0.7586,2.3793,2
1,2,2,6,9,1,2,2,5,6,0,1,2,1,0,2,0.6666666666666666,0.3333333333333333,46.35,0.699,1.5517,1.0345,0
1,2,2,7,9,0,1,4,3,7,1,2,0,1,0,2,0.3333333333333333,0.3333333333333333,89.97,0.7491,1.5862,1.3103,1
4,0,1,11,5,1,0,4,6,14,1,0,2,1,1,1,0.6666666666666666,0.3333333333333333,215.66,0.8602,1.4483,0.6071,0
3,1,1,8,4,0,2,3,5,11,2,0,1,1,1,1,1.0,0.0,289.1,0.9038,1.6552,0.6207,1
3,2,0,6,3,1,1,3,10,9,1,1,1,1,1,1,0.0,0.0,-88.72,0.5162,1.2143,1.3793,1
5,0,0,18,4,2,1,2,9,12,3,0,0,2,0,1,0.6666666666666666,0.3333333333333333,537.91,0.9752,2.6429,0.931,0
3,1,1,9,4,4,1,0,10,5,3,0,0,3,0,0,1.0,0.0,39.74,0.6909,1.8276,1.7241,1
1,0,4,5,12,0,0,5,0,10,2,0,1,0,0,3,0.6666666666666666,0.3333333333333333,282.36,0.9003,1.7931,0.5357,0
1,1,3,6,11,4,1,0,7,3,0,2,1,1,2,0,0.3333333333333333,0.3333333333333333,-49.16,0.5726,1.2903,1.1935,1
4,1,0,13,4,3,1,1,6,5,2,1,0,2,1,0,0.6666666666666666,0.3333333333333333,282.5,0.9004,2.2581,1.3871,0
2,1,2,6,5,0,1,4,6,10,1,1,1,0,0,3,1.0,0.0,96.85,0.7564,1.3871,0.9032,1
1,2,2,7,8,2,1,2,10,10,0,1,2,1,1,1,0.3333333333333333,0.0,-275.19,0.2673,0.9355,2.0323,0
1,2,2,4,5,1,2,2,7,10,0,2,1,1,1,1,0.0,0.6666666666666666,-16.54,0.6178,1.3438,1.5,0
2,1,2,6,12,1,2,2,7,8,3,0,0,0,2,1,0.0,0.3333333333333333,-0.22,0.6398,1.3438,1.5,1
1,3,1,4,4,2,2,1,9,5,0,3,0,1,1,1,0.0,0.3333333333333333,-142.18,0.4396,1.1875,1.7188,2
0,2,3,4,7,0,1,4,4,12,1,1,1,0,0,3,1.0,0.0,193.21,0.8439,1.0938,0.3125,1
4,0,1,10,5,5,0,0,15,2,2,1,0,2,0,1,0.0,0.0,-35.17,0.5922,1.6875,1.8438,0
0,1,4,5,9,2,2,1,7,5,0,1,2,1,0,2,0.0,0.0,-144.51,0.4363,0.8125,1.125,2
0,1,4,4,11,3,2,0,8,3,0,1,2,0,2,1,0.0,0.3333333333333333,-426.72,0.1323,0.4688,2.125,2
3,2,0,5,2,1,3,1,3,3,2,1,0,1,1,1,0.3333333333333333,0.0,224.12,0.866,1.6875,1.0,0
3,1,1,6,5,3,0,2,8,5,1,1,1,1,0,2,0.3333333333333333,0.3333333333333333,-21.09,0.6116,1.4483,1.7586,1
2,1,2,9,7,2,1,2,8,8,2,0,1,2,1,0,0.6666666666666666,0.3333333333333333,68.31,0.7249,1.4483,1.5172,0
2,2,1,7,6,3,1,1,8,6,1,1,1,3,0,0,0.0,0.0,-339.18,0.2015,1.0,2.1724,1
3,0,2,5,4,3,1,1,6,4,3,0,0,2,1,0,0.0,1.0,104.16,0.7641,1.7241,1.3103,0
0,2,3,5,9,1,0,4,2,8,0,1,2,0,1,2,1.0,0.0,197.48,0.8471,1.6552,1.0345,0
3,2,0,11,6,3,0,2,3,3,2,1,0,1,0,2,0.3333333333333333,0.0,105.86,0.7658,1.5172,1.4483,2
2,1,2,5,4,0,1,4,7,12,1,0,2,1,0,2,0.0,0.3333333333333333,-62.95,0.5531,1.0,1.1724,0
0,2,3,6,14,4,0,1,13,8,0,1,2,2,0,1,0.0,0.0,-300.68,0.2395,0.75,1.7586,0
0,0,5,4,13,1,2,2,4,7,0,1,2,0,2,1,0.0,0.0,-205.65,0.3525,0.5161,1.2258,2
2,1,2,5,5,2,1,2,7,7,0,2,1,1,1,1,0.3333333333333333,0.0,150.51,0.8088,1.7,1.3226,1
1,0,4,3,6,2,1,2,4,5,0,1,2,1,2,0,0.0,0.0,31.25,0.6804,1.1613,0.9677,1
4,0,1,9,6,2,3,0,5,2,2,0,1,1,1,1,0.6666666666666666,0.0,80.94,0.7391,2.129,1.8387,0
2,0,3,7,7,2,2,1,4,3,2,0,1,0,1,2,0.3333333333333333,0.0,-21.81,0.6107,1.5,1.6875,2
1,1,3,7,10,2,3,0,6,4,0,0,3,0,3,0,0.0,0.0,-382.4,0.1644,0.6562,1.9688,2
1,2,2,5,6,4,1,0,10,5,1,2,0,3,0,0,0.6666666666666666,0.0,-14.8,0.6202,1.1875,1.0938,2
0,1,4,2,11,4,0,1,10,5,0,0,3,1,1,1,0.0,0.0,-536.01,0.0752,0.5625,2.375,2
0,2,3,1,6,1,3,1,3,3,0,1,2,0,3,0,0.0,1.0,-56.76,0.5619,0.75,0.75,1
3,1,1,9,4,4,1,0,12,6,2,1,0,1,2,0,0.0,0.6666666666666666,-159.2,0.4156,1.7812,2.2188,0
3,1,1,12,7,2,0,3,6,4,1,1,1,2,0,1,0.0,0.3333333333333333,-77.85,0.5318,1.5938,1.9062,2
0,2,3,4,9,3,1,1,8,6,0,2,1,2,1,0,0.3333333333333333,0.6666666666666666,-114.62,0.479,1.0968,1.5484,2
1,1,3,7,10,3,0,2,7,5,1,1,1,1,0,2,0.6666666666666666,0.0,-100.12,0.4998,1.1562,1.7812,2
2,0,3,6,7,5,0,0,16,4,2,0,1,3,0,0,0.0,0.3333333333333333,-463.98,0.1096,1.0345,2.6552,1
3,2,0,6,3,3,1,1,9,3,3,0,0,2,0,1,0.0,1.0,-26.53,0.6042,1.1875,1.2258,1
4,1,0,13,5,2,1,2,5,4,2,1,0,1,1,1,0.6666666666666666,0.3333333333333333,299.12,0.9087,2.2812,1.375,0
3,2,0,11,4,5,0,0,13,2,2,1,0,3,0,0,0.3333333333333333,0.0,66.82,0.7232,1.7576,1.7273,0
2,2,1,4,2,2,2,1,8,7,1,2,0,1,1,1,1.0,0.0,227.14,0.868,1.7812,1.0,0
2,1,2,7,8,2,2,1,7,6,1,1,1,2,0,1,0.3333333333333333,0.0,-116.87,0.4757,1.3438,1.6774,0
1,2,2,4,6,2,2,1,9,8,1,0,2,1,2,0,0.3333333333333333,0.3333333333333333,-41.31,0.5837,0.9688,1.3125,0
2,0,3,8,7,4,0,1,8,5,1,0,2,2,0,1,0.0,0.0,-278.83,0.2632,1.2188,2.1562,2
3,2,0,9,3,1,2,2,5,12,2,1,0,0,1,2,1.0,0.0,183.77,0.8366,2.0,1.3333,1
1,2,2,5,5,2,2,1,7,4,1,1,1,0,1,2,0.0,0.0,-185.43,0.3795,0.9375,1.6562,2
2,2,1,4,3,1,3,1,4,8,2,1,0,2,0,1,0.3333333333333333,0.0,-108.54,0.4877,1.2188,1.75,2
0,5,0,5,5,2,1,2,4,9,1,2,0,1,1,1,0.0,1.0,-222.78,0.3303,0.875,1.8438,0
1,3,1,5,5,0,1,4,2,9,2,1,0,0,1,2,0.3333333333333333,0.6666666666666666,85.9,0.7446,1.25,1.25,0
2,2,1,6,7,0,1,4,3,7,1,1,1,1,0,2,0.0,1.0,39.46,0.6906,1.2812,1.1562,0
0,2,3,5,8,0,1,4,4,11,0,1,2,0,1,2,0.0,0.0,-28.87,0.601,0.9062,1.0625,1
2,1,2,9,9,1,2,2,6,10,2,0,1,1,0,2,0.6666666666666666,0.3333333333333333,193.13,0.8439,1.9688,1.2812,0
3,1,1,10,7,0,0,5,5,14,2,0,1,0,0,3,0.0,0.0,323.03,0.9195,1.5938,0.5,0
1,1,3,12,11,2,0,3,4,9,0,0,3,1,1,1,0.3333333333333333,0.3333333333333333,202.06,0.8505,1.3667,0.7333,2
4,1,0,13,4,1,2,2,7,8,3,0,0,1,1,1,0.3333333333333333,0.3333333333333333,277.15,0.8976,2.6,1.7,2
1,1,3,6,8,3,1,1,12,8,1,2,0,1,1,1,0.3333333333333333,0.3333333333333333,-139.72,0.4431,1.0,1.5,2
0,1,4,4,8,2,1,2,9,11,0,1,2,1,2,0,0.3333333333333333,0.0,-29.69,0.5998,1.3,1.6,2
3,2,0,13,6,0,3,2,6,10,1,1,1,1,0,2,0.6666666666666666,0.0,213.65,0.8588,2.4,1.5667,0
0,2,3,4,10,2,1,2,9,8,0,1,2,1,1,1,0.0,0.0,-167.29,0.4044,0.6333,1.4667,0
3,2,0,9,5,2,2,1,5,5,1,1,1,2,1,0,1.0,0.0,225.33,0.8668,2.1333,1.4333,0
3,1,1,7,3,3,1,1,9,5,2,0,1,1,1,1,0.3333333333333333,0.3333333333333333,-28.03,0.6021,1.7333,1.6333,0
3,2,0,9,5,1,2,2,7,12,2,1,0,0,1,2,0.0,0.0,235.34,0.8733,1.7,0.8276,0
2,0,3,9,13,3,1,1,8,3,1,1,1,1,1,1,0.0,0.6666666666666666,-306.98,0.233,0.9,1.8,1
3,0,2,12,10,3,0,2,10,4,3,0,0,2,0,1,0.3333333333333333,0.0,126.72,0.7867,1.7,1.2667,0
2,2,1,5,4,1,2,2,3,5,2,1,0,1,1,1,0.3333333333333333,0.3333333333333333,83.28,0.7417,1.7273,1.1515,0
0,2,3,7,13,0,3,2,5,7,1,1,1,0,1,2,0.0,0.6666666666666666,76.14,0.7338,1.4545,1.0909,0
4,0,1,15,6,1,1,3,7,13,3,0,0,1,1,1,1.0,0.0,282.29,0.9003,1.7879,0.6364,0
0,2,3,4,10,2,0,3,7,7,0,1,2,0,0,3,0.0,1.0,-273.94,0.2687,0.3333,1.4545,2
5,0,0,10,4,0,1,4,2,11,2,1,0,0,1,2,1.0,0.0,237.81,0.8749,1.1515,0.5455,0
0,0,5,3,13,2,3,0,8,6,0,0,3,2,1,0,1.0,0.0,-151.66,0.4262,0.5862,1.2069,1
4,0,1,10,5,2,2,1,7,6,2,0,1,1,1,1,1.0,0.0,87.5,0.7464,1.5,1.0,1
1,0,4,3,8,3,0,2,7,5,1,0,2,1,0,2,0.0,0.0,-248.41,0.2985,1.0,1.7667,2
2,1,2,7,7,0,0,5,6,12,1,1,1,0,0,3,0.3333333333333333,0.3333333333333333,-41.84,0.5829,1.0333,1.1333,1
0,0,5,1,11,3,1,1,6,2,0,0,3,1,1,1,0.3333333333333333,0.0,-172.73,0.3968,0.5172,1.0667,1
3,0,2,5,4,2,1,2,5,7,2,0,1,1,1,1,0.0,1.0,0.82,0.6411,1.5,1.2667,2
2,0,3,10,12,2,2,1,10,9,2,0,1,1,1,1,0.6666666666666666,0.0,18.95,0.6648,1.8333,1.4667,0
2,2,1,6,7,3,2,0,9,2,0,2,1,2,1,0,1.0,0.0,36.5,0.6869,1.625,1.2188,0
1,2,2,5,6,1,1,3,4,6,1,0,2,1,0,2,0.6666666666666666,0.3333333333333333,113.76,0.7739,1.4848,1.1515,1
4,0,1,9,5,1,0,4,6,10,3,0,0,0,0,3,0.6666666666666666,0.0,337.02,0.9252,2.3939,1.1212,0
3,1,1,9,4,2,1,2,3,4,1,2,0,0,2,1,0.0,1.0,53.87,0.708,1.1818,1.1818,0
1,3,1,4,4,2,1,2,9,6,1,1,1,2,0,1,0.0,0.0,-176.8,0.3912,0.7576,1.5455,2
3,2,0,8,3,0,3,2,3,7,2,1,0,0,1,2,0.0,0.6666666666666666,259.4,0.8878,1.697,0.7576,0
3,1,1,9,5,3,2,0,5,2,3,0,0,2,1,0,1.0,0.0,134.06,0.7937,2.1515,1.7273,2
2,1,2,4,6,0,1,4,2,9,2,0,1,0,0,3,1.0,0.0,368.41,0.9368,1.7879,0.4545,0
2,0,3,3,4,0,1,4,3,9,1,0,2,0,0,3,1.0,0.0,364.89,0.9356,1.9394,0.7879,1
3,2,0,7,2,2,2,1,5,3,3,0,0,0,2,1,0.3333333333333333,0.3333333333333333,161.05,0.818,2.1515,1.303,0
0,0,5,1,10,3,1,1,8,3,1,0,2,2,0,1,0.3333333333333333,0.6666666666666666,-226.04,0.3262,1.2121,1.8182,1
